Employee ID,Name,Department,Salary
81397,Jinpo Scallan,Sales,73729
81398,Hyuncheol Gulak,Production,72539
81400,Annemarie Narahari,Quality Management,71543
81401,Monique Kaltofen,Customer Service,68216
81402,Yannik Akazan,Sales,101695
81403,Serif Luef,Production,40424
81403,Serif Luef,Development,40424
81404,Christophe Jenevein,Development,83416
81406,Aamer Levergood,Sales,105309
81407,Hsiangchu Rosin,Human Resources,77029
81408,Atreye Picaronny,Sales,105984
81409,Babette Passino,Production,88457
81410,Wuxu Asrin,Sales,91181
81411,Eben Stenning,Production,68539
81412,Zhenhua Menyhert,Sales,100232
81413,Jinxi Bouloucos,Sales,87589
81413,Jinxi Bouloucos,Customer Service,87589
81415,Shugo Cmelik,Quality Management,97218
81416,Kokou Scallan,Development,73745
81417,Tsuneo Fontet,Finance,70829
81418,Yongqiao Noriega,Quality Management,86873
81420,Arup Docker,Sales,98319
81421,Tianruo Lienhardt,Research,60017
81422,Yuichiro Pleszkun,Production,57902
81423,Steen Schade,Sales,90115
81423,Steen Schade,Marketing,90115
81425,Chrisa Simmel,Production,69383
81426,Jasminko Kawashima,Development,45863
81427,Sugwoo Heering,Development,70291
81428,Nimmagadda Angelopoulos,Development,55832
81430,Jackson Milicia,Human Resources,68100
81431,Mamdouh Saoudi,Marketing,74031
81432,Hideyuki Veldwijk,Development,107192
81433,Arto Rusmann,Production,68885
81433,Arto Rusmann,Customer Service,68885
81435,Basim Ermel,Marketing,83538
81436,Itzchak Mitzlaff,Research,71894
81437,Conrado Setiz,Customer Service,54868
81438,Mack McClure,Development,66523
81439,Giri Lorys,Sales,78420
81440,Fumitake Melski,Production,67788
81441,Gill Baer,Research,89997
81441,Gill Baer,Development,89997
81444,Byong Denos,Sales,67501
81445,Zhensheng Pollock,Production,86762
81446,Zissis Cappelletti,Sales,105041
81447,Moni Renear,Quality Management,67121
81449,Arve Halloran,Customer Service,79738
81450,Danco Keohane,Customer Service,58377
81450,Danco Keohane,Production,58377
81451,Guadalupe Khasidashvili,Sales,63542
81452,Arve Bernatsky,Marketing,55369
81453,Chanjung Usery,Development,44848
81454,Reinhold Gien,Production,53111
81456,Trygve Portugali,Marketing,68677
81457,Pradeep Szilard,Customer Service,53678
81458,Hideo Jording,Development,78143
81459,Serenella Reeker,Development,87911
81460,Christfried Angelopoulos,Quality Management,62856
81460,Christfried Angelopoulos,Production,62856
81461,Vishu Zedlitz,Production,102215
81462,Thodoros Brizzi,Development,49559
81466,Zejun Krone,Development,82511
81468,Aiman Bodoff,Development,74082
81469,Emdad Beetstra,Development,80582
81470,Kristin Brattka,Production,76261
81470,Kristin Brattka,Customer Service,76261
81471,Navin Kroft,Sales,104000
81472,Shao Litzler,Marketing,79758
81473,Masadi Thimonier,Production,74716
81474,Mori Cools,Marketing,44845
81477,Serap Lampe,Production,64262
81478,Jixiang Hertweck,Production,61669
81478,Jixiang Hertweck,Research,61669
81479,Girolamo Vuskovic,Development,66077
81480,Tetsurou Levasseur,Sales,81792
81481,Premal Coors,Human Resources,44618
81482,Ingmar Reghbati,Production,78573
81484,Lalit Murtha,Development,48689
81485,Taizo Terkki,Production,45488
81486,Djelloul Schusler,Human Resources,62200
81487,Piyush Vandervoorde,Quality Management,47883
81487,Piyush Vandervoorde,Production,47883
81489,Ennio Iisaku,Development,72170
81490,Demin Baja,Customer Service,77777
81491,Chenye Radwan,Production,95866
81492,Manohar Munch,Production,73940
81493,Shigeaki Spell,Marketing,66687
81494,Hatsukazu Litzkow,Development,66306
81495,Gil Jakobus,Research,71669
81496,Anyuan Ashish,Sales,99349
81498,Valeska Showalter,Production,75806
81498,Valeska Showalter,Development,75806
81501,Youngkon Taubman,Development,92706
81502,Huiqun Leaver,Development,77138
81503,Kolar Rabejac,Production,92818
81504,Shmuel Farrag,Development,88953
81505,Sergi Spelt,Sales,113469
81507,Zhonghua Huhdanpaa,Sales,98132
81508,Bokyung Janocha,Finance,95865
81509,Munehiko Trachtenberg,Production,65097
81509,Munehiko Trachtenberg,Quality Management,65097
81510,Mamdouh Penttonen,Sales,65619
81511,Katsuyuki Mullainathan,Finance,68967
81513,Ioana Akazan,Quality Management,56834
81514,Breannda Hanabata,Customer Service,66194
81515,Aron Flanders,Sales,117993
81516,Barun Cyne,Marketing,57913
81517,Xiong Reutenauer,Sales,118674
81518,Karsten Rabehasaina,Sales,93466
81518,Karsten Rabehasaina,Customer Service,93466
81520,Sushant Pocchiola,Development,75930
81521,Chanjung Hanabata,Customer Service,73642
81522,Arfst Monkewich,Production,54245
81523,Morrie Reinhard,Production,84560
81524,Dzung Isard,Quality Management,56649
81527,Arnd Bouloucos,Sales,129782
81528,Mikhail Miara,Development,75633
81529,Kien Koblick,Development,93593
81530,Unal Krohn,Marketing,69503
81531,Bernd Sevcikova,Production,73086
81533,Holgard Barinka,Research,67891
81534,Leaf Leijenhorst,Sales,74042
81535,Stein Deville,Quality Management,107798
81535,Stein Deville,Production,107798
81536,Jouni Zirintsis,Development,71424
81537,Beshir Pezzoli,Finance,82810
81538,Paloma Capobianchi,Development,49947
81539,Sarita Koshino,Sales,101808
81541,Nobuyoshi Akaboshi,Finance,68934
81542,Akemi Monkewich,Development,74392
81543,Jianhui Ishibashi,Finance,104938
81544,Margo Junet,Development,77885
81545,Larisa Kornyak,Development,45871
81545,Larisa Kornyak,Quality Management,45871
81546,Masako Gewali,Quality Management,61816
81547,Sampalli Vesna,Development,52624
81549,Takahira Leslie,Production,74834
81550,Masanao Schaad,Development,78255
81552,Shrikanth Kalefeld,Production,84431
81553,Adin Fortenbacher,Customer Service,73324
81554,Sachin Erdi,Production,67245
81556,Teunis Nilsson,Production,88147
81557,Alois Lieblein,Sales,76060
81559,Irena Heping,Sales,79133
81560,Ult Pietracaprina,Production,45768
81561,Masadi Verhaegen,Research,53026
81562,Shuho Mandelberg,Development,57806
81563,Arve Showalter,Customer Service,82288
81564,Martijn Michaels,Research,54257
81564,Martijn Michaels,Development,54257
81565,Xuejun Swab,Quality Management,74831
81567,Doohun Nilsson,Customer Service,46872
81568,Jianhui Uhrig,Quality Management,60889
81569,Hairong Pardalos,Development,42706
81570,Luise Potthoff,Quality Management,68656
81571,Ymte Baer,Production,60537
81572,Ingemar DiGiano,Development,66996
81575,Kristen Terekhov,Quality Management,66117
81576,Deniz Warwick,Development,100541
81577,Kwun Alpay,Development,73794
81578,Breannda Berendt,Production,76647
81580,Behnaam Nannarelli,Development,46105
81581,Roded Conde,Production,51490
81582,Sakthirel Nilsson,Production,46004
81582,Sakthirel Nilsson,Development,46004
81583,Kwok Schieder,Sales,87649
81584,Kendra Biron,Production,62160
81587,Mani Pluym,Production,59429
81588,Gennadi Stavenow,Sales,89852
81589,Bernd Wilfing,Production,71922
81590,Radoslaw Rebaine,Production,47006
81591,Gian Karunanithi,Production,58398
81591,Gian Karunanithi,Quality Management,58398
81592,Monique Rehfuss,Sales,101074
81593,Zhensheng Heystek,Development,84573
81594,Saddek Spinelli,Development,54514
81596,Rosella Quaggetto,Production,73092
81597,Xuejia Miculan,Production,71483
81598,Berna Baig,Development,83055
81599,Oldrich Emmerich,Customer Service,64397
81600,Debaprosad Rabehasaina,Production,83528
81602,Muzhong Veccia,Development,52824
81602,Muzhong Veccia,Quality Management,52824
81603,Suzette Zuberek,Sales,89347
81604,Jiong Karnin,Finance,94721
81605,Bodh Reutenauer,Research,57599
81606,Ennio Khamsi,Development,73240
81607,Conor Schauser,Production,49051
81608,Zsolt Fetvedt,Production,54503
81609,Eben Nyrup,Marketing,80738
81611,Gritta Suessmith,Production,69706
81612,Fei Raoux,Development,70588
81612,Fei Raoux,Research,70588
81613,Dinah Bisiani,Development,58535
81614,Ashish Kamber,Development,86079
81615,Conal Ritzmann,Customer Service,48534
81618,Pantung Leppanen,Sales,101502
81621,Aloke Frolund,Sales,98735
81623,Honesty Thimonier,Quality Management,48569
81624,Mandell Ratnaker,Quality Management,45312
81625,Irene Koshino,Marketing,95140
81627,Chiranjit Businaro,Production,74425
81628,Kellyn McClure,Customer Service,63302
81629,Debaprosad Hofman,Production,63170
81631,Zsolt Bednarek,Research,69027
81632,Mari Danlos,Customer Service,100526
81632,Mari Danlos,Marketing,100526
81633,Urs Raczkowsky,Human Resources,47998
81634,Rance Worfolk,Development,43206
81635,Toshiko Lorch,Customer Service,68163
81637,Freyja Przulj,Customer Service,74204
81638,Karoline Kleiser,Sales,78463
81640,Shaowei Kragelund,Development,46961
81641,Billur Smailagic,Development,110829
81641,Billur Smailagic,Production,110829
81642,Basem Gyimothy,Quality Management,54179
81643,Xiadong Terwilliger,Development,70026
81644,Divine Ghandeharizadeh,Sales,108486
81645,Jasminko Reinhart,Production,74117
81647,Gunilla Pietracaprina,Production,52662
81648,Jungsoon Doering,Production,96587
81649,Xuedong Krohn,Marketing,93148
81650,Vitaly Peron,Development,79277
81651,Qingxiang Ertl,Development,62738
81651,Qingxiang Ertl,Production,62738
81652,Dharmaraja McFarlin,Development,66364
81653,Adit Brobst,Production,48649
81654,Hilary Katiyar,Production,89589
81656,Turgut Valette,Development,81492
81657,King Busillo,Development,85585
81658,Rosine Pearson,Development,70466
81659,Naftaly Pramanik,Sales,94554
81660,Arno Schaap,Development,75169
81660,Arno Schaap,Research,75169
81661,Vojin Honglei,Production,68581
81662,Jayesh Melton,Customer Service,60379
81664,Babette Isard,Development,76798
81665,Gretta Luan,Sales,93101
81666,Holgard Zastre,Development,70823
81668,Goa Gronowski,Sales,78584
81670,Venkatesan Krone,Finance,108718
81671,Theirry Stellhorn,Production,59764
81672,Kazuhito Aloia,Development,45483
81673,Ramzi Veccia,Production,60109
81674,Mizuhito Peternell,Development,78137
81675,Tsvetan Alameldin,Customer Service,79320
81676,Sham Wrigley,Research,73774
81678,Valter Iisaku,Quality Management,68830
81678,Valter Iisaku,Production,68830
81679,Kenton Pluym,Production,62214
81680,Elliott Rosti,Customer Service,69379
81681,Bluma Picco,Development,68608
81682,Ramya Zyda,Human Resources,67152
81683,Mabo Zambonelli,Production,67577
81684,Gad Stafford,Research,59094
81686,Nevio Montresor,Sales,86794
81686,Nevio Montresor,Customer Service,86794
81687,Oscal Veevers,Sales,74697
81688,Steen Kroon,Human Resources,45765
81689,Yoshinari Worfolk,Production,66133
81690,JoAnna Sevcikova,Research,84673
81692,Hatim Waeselynck,Production,44916
81693,Apostol Kawashimo,Human Resources,42026
81694,Denis Lores,Sales,112602
81696,Mitchel Bednarek,Quality Management,48262
81697,Hidde Thorensen,Sales,98480
81698,Valdiodio Percebois,Production,70469
81699,Duke Liesche,Development,63377
81701,Khatoun Gimbel,Finance,91973
81702,Suzette Jullig,Sales,112279
81703,Cullen Birta,Production,66903
81704,Arve Businaro,Production,52804
81705,Goa Zastre,Quality Management,77892
81706,Maya Schwartzbauer,Customer Service,67023
81706,Maya Schwartzbauer,Development,67023
81708,Byong Kakkar,Development,63850
81709,Ziva Budinsky,Research,57512
81710,Girolamo Hennings,Marketing,85840
81712,Arlette Braunschweig,Research,82095
81713,Ravishankar Cooley,Finance,71601
81714,Nadjib Gimbel,Research,50986
81715,Zhongwei Valette,Sales,114671
81716,Marc Papsdorf,Development,106419
81717,Toney Anguita,Sales,91567
81717,Toney Anguita,Marketing,91567
81719,Slavian Shihab,Production,77679
81720,Emdad Heuter,Sales,99065
81722,Nimmagadda Budinsky,Development,69078
81723,Feixiong Picel,Sales,83758
81724,Kellie Griswold,Sales,104409
81725,Stella Kamber,Development,58406
81725,Stella Kamber,Production,58406
81727,Thanasis Rosay,Development,81731
81728,Hein Mitsuhashi,Development,50022
81729,Lenore Hebert,Finance,75259
81730,Sergi DuBourdieux,Sales,108042
81731,Gro Chachaty,Sales,83944
81734,Ipke Lalonde,Development,70169
81735,Kwok Koprowski,Quality Management,52195
81735,Kwok Koprowski,Production,52195
81736,Shahar Woycyznski,Research,69776
81737,Gretta Hutton,Human Resources,52348
81738,Mart Fritzsche,Sales,79641
81740,Otilia Erva,Production,44881
81741,Alenka Harnett,Development,53752
81742,Bernt Hanratty,Production,92585
81743,Kensyu Erdi,Sales,104386
81746,Vincent Spell,Production,50468
81746,Vincent Spell,Customer Service,50468
81747,Vitali Tanemo,Finance,89051
81749,Siamak Ellozy,Finance,68948
81751,Ulises Salinas,Human Resources,52881
81753,Yakichi Weedman,Production,50001
81754,Marc Ranon,Sales,89885
81755,Peer Beeson,Customer Service,50288
81755,Peer Beeson,Development,50288
81757,Gaetan McDermid,Production,45793
81758,Charlene Avouris,Quality Management,47259
81759,Juyoung Mitzlaff,Production,78874
81760,Jeanna Krichel,Sales,104775
81761,Takahira Hanratty,Production,55448
81762,Visit Jansen,Finance,94761
81763,Youpyo Dayang,Production,54853
81765,Nakhoon Heuser,Production,78864
81765,Nakhoon Heuser,Development,78864
81766,Tomofumi Luby,Development,56223
81767,Augustine Matzov,Finance,85150
81768,Wuxu Norsworthy,Customer Service,76803
81769,Mostafa Perl,Finance,85625
81771,Udo Sommer,Production,94828
81772,Duke Cappello,Production,72957
81773,Nalini Castellani,Sales,116745
81775,Bedir Sessa,Production,66437
81775,Bedir Sessa,Customer Service,66437
81776,Kish Speek,Finance,98059
81777,Temple Whitcomb,Production,47711
81778,Tsz Dratva,Sales,82655
81779,Phillip Tokunaga,Sales,73534
81780,Lena Ranta,Production,84469
81781,Elrique Malabarba,Production,66918
81783,Jahangir Wuwongse,Development,67892
81784,Navid Trachtenberg,Customer Service,41780
81785,Patricia Rando,Finance,93124
81785,Patricia Rando,Human Resources,93124
81786,Xuedong Erdmenger,Production,48433
81788,Marie Marrakchi,Research,39186
81789,Fai Domenig,Research,85060
81790,Constantino Lanphier,Production,68965
81792,Billie Akiyama,Quality Management,62723
81793,Bingning Zolotykh,Production,82201
81795,Atreye Noriega,Quality Management,50411
81796,Jeong Swab,Sales,62529
81796,Jeong Swab,Marketing,62529
81797,Aiichiro Birta,Development,55338
81798,Shakhar Ventosa,Production,68956
81799,Aruna Karcich,Customer Service,65612
81800,Heekeun Peltason,Development,52187
81802,Basem Perz,Development,81826
81803,Mara Schlenzig,Sales,87262
81804,Fan Pellegrinelli,Research,82047
81805,Gianluca Bail,Production,74331
81806,Janalee Matzke,Research,68995
81806,Janalee Matzke,Development,68995
81808,Lakshmi Cesareni,Development,62528
81809,Edwin Stanger,Customer Service,49427
81810,Baruch Schaap,Development,87263
81811,Eberhardt Hofting,Research,54668
81813,Berto Jahnichen,Marketing,100828
81814,Samphel Schmittgen,Human Resources,44762
81815,Chaitali Kuhnemann,Development,54305
81815,Chaitali Kuhnemann,Production,54305
81816,Guadalupe Kranzdorf,Research,74654
81817,Demos Aloia,Production,100463
81818,Deborah Bridgland,Production,53792
81819,Hongzue Haraldson,Finance,62478
81820,Syozo Merle,Development,67603
81822,Mitchel Perz,Production,62206
81823,Divier Junet,Development,94488
81824,Mats Gomatam,Sales,119979
81825,Xiaoheng Androutsos,Sales,81617
81825,Xiaoheng Androutsos,Marketing,81617
81826,Yinghua Conry,Research,83581
81828,Taizo McConalogue,Production,92820
81829,Jayson Zongker,Quality Management,60883
81830,Stein Uchoa,Development,68319
81831,Mantis Erol,Sales,63731
81833,Mana Atchley,Production,61173
81834,Kazuhira Vigier,Production,59588
81834,Kazuhira Vigier,Development,59588
81835,Margo Lakshmanan,Sales,83625
81836,Rayond Stiles,Development,63768
81838,Ute Alpay,Production,54710
81839,Leah Curless,Production,51108
81840,King Yurek,Marketing,101146
81841,Harjit Stavenow,Sales,115039
81842,Moriyoshi Sidou,Customer Service,64870
81842,Moriyoshi Sidou,Production,64870
81844,Miquel Baalen,Human Resources,63796
81845,Aruna Etalle,Development,74151
81846,Ingmar Ponthieu,Sales,77180
81847,Ymte Figueira,Quality Management,71675
81848,Teunis Pietracaprina,Sales,105975
81849,Debatosh Bednarek,Sales,74290
81851,Dante Heystek,Development,67887
81852,Hiroyasu Ruther,Production,61598
81853,Mohamadou Eterovic,Production,64234
81853,Mohamadou Eterovic,Customer Service,64234
81854,Satosi Schlegelmilch,Finance,69804
81855,Gadiel Egerstedt,Production,103090
81856,Masamitsu Maierhofer,Marketing,53111
81857,Sahrah Ligten,Marketing,65679
81858,Adel Falco,Finance,99408
81860,Masaru Hiroyama,Development,73065
81861,Tesuro Walstra,Development,68917
81862,Toney Maquelin,Sales,76514
81862,Toney Maquelin,Finance,76514
81865,Kiyotoshi Pileggi,Development,47881
81868,Mikhail Rosar,Production,74134
81869,Gino Gien,Production,61720
81870,Lubomir Shihab,Development,59865
81871,Mikhail Pelz,Production,59675
81871,Mikhail Pelz,Research,59675
81872,Shin Pashtan,Production,49522
81873,Lubomir Dehkordi,Quality Management,48504
81874,Marke Paciorek,Sales,109558
81876,Chenye Shackell,Marketing,84350
81877,Fei Pappas,Development,55982
81878,Danae Hutter,Development,103514
81880,Huai Hasenauer,Development,62210
81880,Huai Hasenauer,Production,62210
81881,Goo Schmiedel,Sales,102256
81883,Dekang Salverda,Human Resources,66220
81884,Qingxiang Pouyioutas,Quality Management,71898
81886,Gou Raney,Quality Management,63580
81887,Gio Ghandeharizadeh,Sales,83280
81888,Cathie Gist,Quality Management,65213
81889,Chenyi Pelz,Finance,68338
81890,Atreye Werthner,Development,46098
81891,Gill Usery,Development,50731
81891,Gill Usery,Customer Service,50731
81893,Junsik Deville,Production,91031
81896,Kwan Bashian,Production,61358
81897,Marco Gien,Quality Management,59589
81899,Yonghong Melski,Development,70305
81900,Mario Bernatsky,Development,104375
81900,Mario Bernatsky,Research,104375
81901,Kwangho Schnelling,Development,84034
81903,Xuedong Slobodova,Marketing,63203
81904,Bouchung Rosis,Development,68090
81905,Satoru Siprelle,Production,64401
81907,Jouko Merkl,Marketing,65926
81909,Mizuhito Swick,Development,42281
81909,Mizuhito Swick,Research,42281
81910,Navin Asmuth,Development,50929
